codigo_venta,codigo_almacen,cantidad,fecha,precio_total
8840,122,1,2023-08-31,25
8841,29,1,2023-08-31,8.5
8842,100,1,2023-08-31,24
8843,27,1,2023-08-31,11
8844,40,1,2023-08-31,11
8845,81,1,2023-08-31,26
8846,229,1,2023-08-31,22
8847,228,1,2023-08-31,20
8848,41,1,2023-08-31,11
8849,246,1,2023-08-31,6.5
8850,36,1,2023-08-31,8.5
8851,8,1,2023-08-31,8.5
8852,216,1,2023-08-31,14.5
8853,140,1,2023-08-31,25
8854,239,1,2023-08-31,17
8855,235,1,2023-08-31,20
8856,152,1,2023-08-31,22
8857,155,1,2023-08-31,17
8858,152,1,2023-08-31,22
8859,111,1,2023-08-31,28
8860,249,1,2023-08-31,8
8861,180,1,2023-08-31,14
8862,178,1,2023-08-31,13
8863,83,1,2023-08-31,28
8864,273,1,2023-08-31,10
8865,9,1,2023-08-31,9
8866,82,1,2023-08-31,27
8867,288,1,2023-08-31,28
8868,62,1,2023-08-31,13
8869,55,1,2023-08-31,13
8870,205,1,2023-08-31,12.5
8871,38,1,2023-08-31,9.5
8872,223,1,2023-08-31,14.5
8873,149,1,2023-08-31,18
8874,40,1,2023-08-31,11
8875,13,1,2023-08-31,11
8876,48,1,2023-08-31,13
8877,43,1,2023-08-31,9.5
8878,50,1,2023-08-31,9.5
8879,180,1,2023-08-31,14
8880,160,1,2023-08-31,24
8881,43,1,2023-08-31,9.5
8882,293,1,2023-08-31,45
8883,78,1,2023-08-31,23
8884,240,1,2023-08-31,18
8885,209,1,2023-08-31,14.5
8886,228,1,2023-08-31,20
8887,247,1,2023-08-31,7
8888,200,1,2023-08-31,13.5
8889,80,1,2023-08-31,25
8890,276,1,2023-08-31,7.5
8891,183,1,2023-08-31,12
8892,11,1,2023-08-31,10
8893,151,1,2023-08-31,20
8894,106,1,2023-08-31,23
8895,46,1,2023-08-31,12
8896,251,1,2023-08-31,9
8897,41,1,2023-08-31,11
8898,256,1,2023-08-31,8
8899,46,1,2023-08-31,12
8900,242,1,2023-08-31,20
8901,274,1,2023-08-31,6.5
8902,159,1,2023-08-31,22
8903,105,1,2023-08-31,29
8904,250,1,2023-08-31,8.5
8905,25,1,2023-08-31,10
8906,76,1,2023-08-31,28
8907,241,1,2023-08-31,19
8908,216,1,2023-08-31,14.5
8909,121,1,2023-08-31,24
8910,79,1,2023-08-31,24
8911,48,1,2023-08-31,13
8912,26,1,2023-08-31,11
8913,208,1,2023-08-31,14
8914,261,1,2023-08-31,7
8915,229,1,2023-08-31,22
8916,251,1,2023-08-31,9
8917,160,1,2023-08-31,24
8918,220,1,2023-08-31,13
8919,14,1,2023-08-31,12
8920,288,1,2023-08-31,28
8921,78,1,2023-08-31,23
8922,149,1,2023-08-31,18
8923,170,1,2023-08-31,12.5
8924,38,1,2023-08-31,9.5
8925,158,1,2023-08-31,20
8926,64,1,2023-08-31,9.5
8927,283,1,2023-08-31,35
8928,273,1,2023-08-31,10
8929,99,1,2023-08-31,23
8930,211,1,2023-08-31,12
8931,246,1,2023-08-31,6.5
8932,255,1,2023-08-31,7.5
8933,241,1,2023-08-31,19
8934,229,1,2023-08-31,22
8935,35,1,2023-08-31,12
8936,289,1,2023-08-31,32
8937,71,1,2023-08-31,23
8938,248,1,2023-08-31,7.5
8939,136,1,2023-08-31,19
8940,229,1,2023-08-31,22
8941,151,1,2023-08-31,20
8942,72,1,2023-08-31,24
8943,295,1,2023-08-31,28
8944,266,1,2023-08-31,10
8945,227,1,2023-08-31,19
8946,230,1,2023-08-31,24
8947,295,1,2023-08-31,28
8948,32,1,2023-09-04,10
8949,247,1,2023-09-04,7
8950,243,1,2023-09-04,22
8951,43,1,2023-09-04,9.5
8952,32,1,2023-09-04,10
8953,48,1,2023-09-04,13
8954,8,1,2023-09-04,8.5
8955,79,1,2023-09-04,24
8956,11,1,2023-09-05,10
8957,179,1,2023-09-05,13.5
8958,248,1,2023-09-05,7.5
8959,239,1,2023-09-05,17
8960,207,1,2023-09-05,13.5
8961,47,1,2023-09-05,13
8962,288,1,2023-09-05,28
8963,149,1,2023-09-05,18
8964,131,1,2023-09-05,22
8965,243,1,2023-09-05,22
8966,46,1,2023-09-05,12
8967,248,1,2023-09-05,7.5
8968,43,1,2023-09-05,9.5
8969,195,1,2023-09-05,14.5
8970,11,1,2023-09-05,10
8971,13,1,2023-09-05,11
8972,8,1,2023-09-06,8.5
8973,12,1,2023-09-06,11
8974,239,1,2023-09-06,17
8975,263,1,2023-09-06,8
8976,43,1,2023-09-06,9.5
8977,40,1,2023-09-06,11
8978,22,1,2023-09-06,8.5
8979,215,1,2023-09-06,14
8980,80,1,2023-09-06,25
8981,46,1,2023-09-06,12
8982,177,1,2023-09-06,12.5
8983,105,1,2023-09-06,29
8984,109,1,2023-09-06,26
8985,184,1,2023-09-06,12.5
8986,19,1,2023-09-06,11
8987,207,1,2023-09-06,13.5
8988,138,1,2023-09-07,22
8989,43,1,2023-09-07,9.5
8990,80,1,2023-09-07,25
8991,260,1,2023-09-07,6.5
8992,177,1,2023-09-07,12.5
8993,48,1,2023-09-07,13
8994,229,1,2023-09-07,22
8995,166,1,2023-09-07,22
8996,131,1,2023-09-07,22
8997,218,1,2023-09-07,12
8998,301,1,2023-09-07,48
8999,61,1,2023-09-07,13
9000,281,1,2023-09-07,28
9001,25,1,2023-09-07,10
9002,225,1,2023-09-07,17
9003,211,1,2023-09-07,12
9004,67,1,2023-09-08,12
9005,275,1,2023-09-08,7
9006,25,1,2023-09-08,10
9007,9,1,2023-09-08,9
9008,40,1,2023-09-08,11
9009,8,1,2023-09-08,8.5
9010,45,1,2023-09-08,11
9011,227,1,2023-09-11,19
9012,185,1,2023-09-11,13
9013,243,1,2023-09-11,22
9014,183,1,2023-09-11,12
9015,6,1,2023-09-11,11
9016,153,1,2023-09-11,24
9017,42,1,2023-09-11,12
9018,249,1,2023-09-11,8
9019,78,1,2023-09-11,23
9020,240,1,2023-09-11,18
9021,272,1,2023-09-11,9
9022,36,1,2023-09-11,8.5
9023,248,1,2023-09-11,7.5
9024,8,1,2023-09-11,8.5
9025,40,1,2023-09-11,11
9026,46,1,2023-09-11,12
9027,150,1,2023-09-11,19
9028,241,1,2023-09-11,19
9029,183,1,2023-09-11,12
9030,45,1,2023-09-11,11
9031,177,1,2023-09-12,12.5
9032,41,1,2023-09-12,11
9033,65,1,2023-09-12,10
9034,158,1,2023-09-12,20
9035,156,1,2023-09-12,18
9036,78,1,2023-09-12,23
9037,291,1,2023-09-12,38
9038,243,1,2023-09-12,22
9039,178,1,2023-09-12,13
9040,248,1,2023-09-12,7.5
9041,141,1,2023-09-12,17
9042,288,1,2023-09-12,28
9043,10,1,2023-09-12,9.5
9044,86,1,2023-09-12,24
9045,137,1,2023-09-12,20
9046,236,1,2023-09-12,22
9047,288,1,2023-09-12,28
9048,176,1,2023-09-12,12
9049,25,1,2023-09-12,10
9050,39,1,2023-09-12,10
9051,287,1,2023-09-13,48
9052,190,1,2023-09-13,12
9053,120,1,2023-09-13,23
9054,129,1,2023-09-13,19
9055,46,1,2023-09-13,12
9056,79,1,2023-09-13,24
9057,11,1,2023-09-13,10
9058,241,1,2023-09-13,19
9059,12,1,2023-09-13,11
9060,250,1,2023-09-13,8.5
9061,213,1,2023-09-13,13
9062,240,1,2023-09-13,18
9063,6,1,2023-09-13,11
9064,47,1,2023-09-13,13
9065,20,1,2023-09-13,11
9066,178,1,2023-09-13,13
9067,289,1,2023-09-13,32
9068,25,1,2023-09-13,10
9069,291,1,2023-09-13,38
9070,198,1,2023-09-13,12.5
9071,240,1,2023-09-14,18
9072,248,1,2023-09-14,7.5
9073,271,1,2023-09-14,8.5
9074,300,1,2023-09-14,45
9075,44,1,2023-09-14,10
9076,41,1,2023-09-14,11
9077,257,1,2023-09-14,8.5
9078,78,1,2023-09-14,23
9079,103,1,2023-09-14,27
9080,151,1,2023-09-14,20
9081,78,1,2023-09-14,23
9082,177,1,2023-09-14,12.5
9083,43,1,2023-09-14,9.5
9084,9,1,2023-09-14,9
9085,27,1,2023-09-14,11
9086,72,1,2023-09-14,24
9087,177,1,2023-09-14,12.5
9088,51,1,2023-09-14,10
9089,40,1,2023-09-14,11
9090,150,1,2023-09-14,19
9091,171,1,2023-09-15,13
9092,43,1,2023-09-15,9.5
9093,226,1,2023-09-15,18
9094,241,1,2023-09-15,19
9095,82,1,2023-09-15,27
9096,114,1,2023-09-15,24
9097,225,1,2023-09-15,17
9098,132,1,2023-09-15,24
9099,242,1,2023-09-15,20
9100,225,1,2023-09-15,17
9101,83,1,2023-09-15,28
9102,269,1,2023-09-15,7.5
9103,45,1,2023-09-15,11
9104,155,1,2023-09-15,17
9105,11,1,2023-09-15,10
9106,59,1,2023-09-15,11
9107,299,1,2023-09-15,42
9108,250,1,2023-09-15,8.5
9109,177,1,2023-09-15,12.5
9110,11,1,2023-09-15,10
9111,23,1,2023-09-18,9
9112,73,1,2023-09-18,25
9113,19,1,2023-09-18,11
9114,230,1,2023-09-18,24
9115,11,1,2023-09-18,10
9116,44,1,2023-09-18,10
9117,50,1,2023-09-18,9.5
9118,74,1,2023-09-18,26
9119,243,1,2023-09-18,22
9120,169,1,2023-09-18,12
9121,261,1,2023-09-18,7
9122,278,1,2023-09-18,8.5
9123,47,1,2023-09-18,13
9124,299,1,2023-09-18,42
9125,82,1,2023-09-18,27
9126,241,1,2023-09-18,19
9127,44,1,2023-09-18,10
9128,282,1,2023-09-18,32
9129,46,1,2023-09-18,12
9130,242,1,2023-09-18,20
9131,116,1,2023-09-19,26
9132,40,1,2023-09-19,11
9133,229,1,2023-09-19,22
9134,139,1,2023-09-19,24
9135,180,1,2023-09-19,14
9136,229,1,2023-09-19,22
9137,177,1,2023-09-19,12.5
9138,47,1,2023-09-19,13
9139,38,1,2023-09-19,9.5
9140,48,1,2023-09-19,13
9141,129,1,2023-09-19,19
9142,292,1,2023-09-19,42
9143,53,1,2023-09-19,12
9144,178,1,2023-09-19,13
9145,47,1,2023-09-19,13
9146,82,1,2023-09-19,27
9147,71,1,2023-09-19,23
9148,45,1,2023-09-19,11
9149,289,1,2023-09-19,32
9150,9,1,2023-09-19,9
9151,248,1,2023-09-20,7.5
9152,47,1,2023-09-20,13
9153,43,1,2023-09-20,9.5
9154,41,1,2023-09-20,11
9155,25,1,2023-09-20,10
9156,173,1,2023-09-20,14
9157,44,1,2023-09-20,10
9158,66,1,2023-09-20,11
9159,10,1,2023-09-20,9.5
9160,234,1,2023-09-20,19
9161,26,1,2023-09-20,11
9162,278,1,2023-09-20,8.5
9163,83,1,2023-09-20,28
9164,298,1,2023-09-20,38
9165,292,1,2023-09-20,42
9166,300,1,2023-09-20,45
9167,55,1,2023-09-20,13
9168,225,1,2023-09-20,17
9169,226,1,2023-09-20,18
9170,180,1,2023-09-20,14
9171,123,1,2023-09-21,26
9172,48,1,2023-09-21,13
9173,79,1,2023-09-21,24
9174,169,1,2023-09-21,12
9175,292,1,2023-09-21,42
9176,33,1,2023-09-21,11
9177,178,1,2023-09-21,13
9178,197,1,2023-09-21,12
9179,274,1,2023-09-21,6.5
9180,13,1,2023-09-21,11
9181,41,1,2023-09-21,11
9182,44,1,2023-09-21,10
9183,40,1,2023-09-21,11
9184,12,1,2023-09-21,11
9185,298,1,2023-09-21,38
9186,229,1,2023-09-21,22
9187,153,1,2023-09-21,24
9188,9,1,2023-09-21,9
9189,249,1,2023-09-21,8
9190,148,1,2023-09-21,17
9191,181,1,2023-09-22,14.5
9192,243,1,2023-09-22,22
9193,46,1,2023-09-22,12
9194,48,1,2023-09-22,13
9195,225,1,2023-09-22,17
9196,218,1,2023-09-22,12
9197,290,1,2023-09-22,35
9198,44,1,2023-09-22,10
9199,45,1,2023-09-22,11
9200,78,1,2023-09-22,23
9201,207,1,2023-09-22,13.5
9202,78,1,2023-09-22,23
9203,46,1,2023-09-22,12
9204,247,1,2023-09-22,7
9205,26,1,2023-09-22,11
9206,240,1,2023-09-22,18
9207,10,1,2023-09-22,9.5
9208,170,1,2023-09-22,12.5
9209,178,1,2023-09-22,13
9210,193,1,2023-09-22,13.5
9211,45,1,2023-09-25,11
9212,230,1,2023-09-25,24
9213,153,1,2023-09-25,24
9214,211,1,2023-09-25,12
9215,48,1,2023-09-25,13
9216,263,1,2023-09-25,8
9217,143,1,2023-09-25,19
9218,230,1,2023-09-25,24
9219,152,1,2023-09-25,22
9220,148,1,2023-09-25,17
9221,79,1,2023-09-25,24
9222,221,1,2023-10-02,13.5
9223,296,1,2023-10-02,32
9224,208,1,2023-10-02,14
9225,208,1,2023-10-02,14
9226,82,1,2023-10-02,27
9227,227,1,2023-10-02,19
9228,138,1,2023-10-02,22
9229,202,1,2023-10-02,14.5
9230,292,1,2023-10-02,42
9231,46,1,2023-10-03,12
9232,292,1,2023-10-03,42
9233,45,1,2023-10-03,11
9234,46,1,2023-10-03,12
9235,229,1,2023-10-03,22
9236,173,1,2023-10-03,14
9237,113,1,2023-10-03,23
9238,46,1,2023-10-03,12
9239,300,1,2023-10-03,45
9240,80,1,2023-10-03,25
9241,153,1,2023-10-03,24
9242,9,1,2023-10-04,9
9243,176,1,2023-10-04,12
9244,290,1,2023-10-04,35
9245,26,1,2023-10-04,11
9246,79,1,2023-10-04,24
9247,43,1,2023-10-04,9.5
9248,239,1,2023-10-04,17
9249,178,1,2023-10-04,13
9250,124,1,2023-10-04,27
9251,182,1,2023-10-04,15
9252,110,1,2023-10-05,27
9253,63,1,2023-10-05,15
9254,82,1,2023-10-05,27
9255,292,1,2023-10-05,42
9256,192,1,2023-10-05,13
9257,251,1,2023-10-05,9
9258,12,1,2023-10-05,11
9259,148,1,2023-10-05,17
9260,45,1,2023-10-05,11
9261,46,1,2023-10-05,12
9262,9,1,2023-10-06,9
9263,125,1,2023-10-06,28
9264,45,1,2023-10-06,11
9265,201,1,2023-10-06,14
9266,178,1,2023-10-06,13
9267,9,1,2023-10-06,9
9268,38,1,2023-10-06,9.5
9269,227,1,2023-10-06,19
9270,134,1,2023-10-06,17
9271,47,1,2023-10-06,13
9272,177,1,2023-10-09,12.5
9273,48,1,2023-10-09,13
9274,253,1,2023-10-09,6.5
9275,187,1,2023-10-09,14
9276,71,1,2023-10-09,23
9277,229,1,2023-10-09,22
9278,52,1,2023-10-09,11
9279,46,1,2023-10-09,12
9280,48,1,2023-10-09,13
9281,28,1,2023-10-09,12
9282,291,1,2023-10-09,38
9283,41,1,2023-10-09,11
9284,125,1,2023-10-09,28
9285,46,1,2023-10-09,12
9286,74,1,2023-10-10,26
9287,4,1,2023-10-10,10
9288,219,1,2023-10-10,12.5
9289,290,1,2023-10-10,35
9290,300,1,2023-10-10,45
9291,284,1,2023-10-10,38
9292,47,1,2023-10-10,13
9293,154,1,2023-10-10,25
9294,47,1,2023-10-10,13
9295,9,1,2023-10-10,9
9296,227,1,2023-10-10,19
9297,48,1,2023-10-10,13
9298,293,1,2023-10-10,45
9299,243,1,2023-10-10,22
9300,41,1,2023-10-11,11
9301,40,1,2023-10-11,11
9302,291,1,2023-10-11,38
9303,244,1,2023-10-11,24
9304,153,1,2023-10-11,24
9305,11,1,2023-10-11,10
9306,43,1,2023-10-11,9.5
9307,279,1,2023-10-11,9
9308,71,1,2023-10-11,23
9309,123,1,2023-10-11,26
9310,208,1,2023-10-11,14
9311,149,1,2023-10-11,18
9312,239,1,2023-10-11,17
9313,299,1,2023-10-11,42
9314,12,1,2023-10-12,11
9315,292,1,2023-10-12,42
9316,169,1,2023-10-12,12
9317,224,1,2023-10-12,15
9318,231,1,2023-10-12,25
9319,207,1,2023-10-12,13.5
9320,295,1,2023-10-12,28
9321,44,1,2023-10-12,10
9322,271,1,2023-10-12,8.5
9323,162,1,2023-10-12,17
9324,44,1,2023-10-12,10
9325,38,1,2023-10-12,9.5
9326,248,1,2023-10-12,7.5
9327,225,1,2023-10-12,17
9328,250,1,2023-10-13,8.5
9329,10,1,2023-10-13,9.5
9330,45,1,2023-10-13,11
9331,10,1,2023-10-13,9.5
9332,225,1,2023-10-13,17
9333,25,1,2023-10-13,10
9334,46,1,2023-10-13,12
9335,225,1,2023-10-13,17
9336,37,1,2023-10-13,9
9337,153,1,2023-10-13,24
9338,225,1,2023-10-16,17
9339,247,1,2023-10-16,7
9340,44,1,2023-10-16,10
9341,290,1,2023-10-16,35
9342,47,1,2023-10-16,13
9343,267,1,2023-10-16,6.5
9344,109,1,2023-10-16,26
9345,301,1,2023-10-16,48
9346,36,1,2023-10-16,8.5
9347,299,1,2023-10-16,42
9348,179,1,2023-10-16,13.5
9349,258,1,2023-10-16,9
9350,106,1,2023-10-16,23
9351,244,1,2023-10-16,24
9352,162,1,2023-10-17,17
9353,151,1,2023-10-17,20
9354,292,1,2023-10-17,42
9355,11,1,2023-10-17,10
9356,293,1,2023-10-17,45
9357,72,1,2023-10-17,24
9358,296,1,2023-10-17,32
9359,180,1,2023-10-17,14
9360,43,1,2023-10-17,9.5
9361,225,1,2023-10-17,17
9362,101,1,2023-10-17,25
9363,59,1,2023-10-17,11
9364,288,1,2023-10-17,28
9365,232,1,2023-10-17,17
9366,45,1,2023-10-18,11
9367,239,1,2023-10-18,17
9368,241,1,2023-10-18,19
9369,9,1,2023-10-18,9
9370,245,1,2023-10-18,25
9371,35,1,2023-10-18,12
9372,287,1,2023-11-01,48
9373,133,1,2023-11-01,25
9374,228,1,2023-11-01,20
9375,13,1,2023-11-01,11
9376,9,1,2023-11-01,9
9377,229,1,2023-11-01,22
9378,47,1,2023-11-02,13
9379,248,1,2023-11-02,7.5
9380,299,1,2023-11-02,42
9381,80,1,2023-11-02,25
9382,290,1,2023-11-02,35
9383,47,1,2023-11-02,13
9384,66,1,2023-11-02,11
9385,177,1,2023-11-02,12.5
9386,251,1,2023-11-02,9
9387,291,1,2023-11-02,38
9388,48,1,2023-11-03,13
9389,263,1,2023-11-03,8
9390,24,1,2023-11-03,9.5
9391,176,1,2023-11-03,12
9392,246,1,2023-11-03,6.5
9393,286,1,2023-11-03,45
9394,70,1,2023-11-06,15
9395,11,1,2023-11-06,10
9396,12,1,2023-11-06,11
9397,177,1,2023-11-06,12.5
9398,80,1,2023-11-06,25
9399,211,1,2023-11-06,12
9400,51,1,2023-11-06,10
9401,216,1,2023-11-06,14.5
9402,9,1,2023-11-06,9
9403,12,1,2023-11-06,11
9404,249,1,2023-11-06,8
9405,274,1,2023-11-06,6.5
9406,30,1,2023-11-06,9
9407,229,1,2023-11-06,22
9408,9,1,2023-11-06,9
9409,10,1,2023-11-07,9.5
9410,299,1,2023-11-07,42
9411,176,1,2023-11-07,12
9412,159,1,2023-11-07,22
9413,26,1,2023-11-07,11
9414,46,1,2023-11-07,12
9415,37,1,2023-11-07,9
9416,38,1,2023-11-07,9.5
9417,171,1,2023-11-07,13
9418,183,1,2023-11-07,12
9419,159,1,2023-11-07,22
9420,299,1,2023-11-07,42
9421,12,1,2023-11-07,11
9422,281,1,2023-11-08,28
9423,57,1,2023-11-08,9.5
9424,8,1,2023-11-08,8.5
9425,157,1,2023-11-08,19
9426,181,1,2023-11-08,14.5
9427,57,1,2023-11-08,9.5
9428,297,1,2023-11-08,35
9429,231,1,2023-11-08,25
9430,204,1,2023-11-08,12
9431,109,1,2023-11-08,26
9432,229,1,2023-11-08,22
9433,183,1,2023-11-08,12
9434,25,1,2023-11-08,10
9435,208,1,2023-11-08,14
9436,25,1,2023-11-09,10
9437,37,1,2023-11-09,9
9438,227,1,2023-11-09,19
9439,241,1,2023-11-09,19
9440,43,1,2023-11-09,9.5
9441,22,1,2023-11-09,8.5
9442,8,1,2023-11-09,8.5
9443,180,1,2023-11-09,14
9444,46,1,2023-11-09,12
9445,153,1,2023-11-09,24
9446,247,1,2023-11-09,7
9447,292,1,2023-11-09,42
9448,119,1,2023-11-09,29
9449,13,1,2023-11-09,11
9450,23,1,2023-11-10,9
9451,80,1,2023-11-10,25
9452,87,1,2023-11-10,25
9453,152,1,2023-11-10,22
9454,240,1,2023-11-10,18
9455,90,1,2023-11-10,28
9456,76,1,2023-11-10,28
9457,174,1,2023-11-10,14.5
9458,200,1,2023-11-10,13.5
9459,12,1,2023-11-10,11
9460,115,1,2023-11-10,25
9461,10,1,2023-11-10,9.5
9462,12,1,2023-11-13,11
9463,102,1,2023-11-13,26
9464,11,1,2023-11-13,10
9465,293,1,2023-11-13,45
9466,152,1,2023-11-13,22
9467,13,1,2023-11-13,11
9468,260,1,2023-11-13,6.5
9469,274,1,2023-11-13,6.5
9470,299,1,2023-11-13,42
9471,26,1,2023-11-13,11
9472,229,1,2023-11-13,22
9473,58,1,2023-11-13,10
9474,283,1,2023-11-13,35
9475,22,1,2023-11-13,8.5
9476,229,1,2023-11-14,22
9477,290,1,2023-11-14,35
9478,275,1,2023-11-14,7
9479,236,1,2023-11-14,22
9480,75,1,2023-11-14,27
9481,39,1,2023-11-14,10
9482,248,1,2023-11-14,7.5
9483,270,1,2023-11-14,8
9484,250,1,2023-11-14,8.5
9485,68,1,2023-11-14,13
9486,250,1,2023-11-14,8.5
9487,40,1,2023-11-14,11
9488,26,1,2023-11-14,11
9489,289,1,2023-11-15,32
9490,41,1,2023-11-15,11
9491,249,1,2023-11-15,8
9492,11,1,2023-11-15,10
9493,288,1,2023-11-15,28
9494,12,1,2023-11-15,11
9495,207,1,2023-11-15,13.5
9496,129,1,2023-11-15,19
9497,45,1,2023-11-15,11
9498,295,1,2023-11-15,28
9499,31,1,2023-11-15,9.5
9500,12,1,2023-11-16,11
9501,26,1,2023-11-16,11
9502,243,1,2023-11-16,22
9503,184,1,2023-11-16,12.5
9504,246,1,2023-11-16,6.5
9505,172,1,2023-11-16,13.5
9506,183,1,2023-11-16,12
9507,25,1,2023-11-16,10
9508,81,1,2023-11-16,26
9509,10,1,2023-11-16,9.5
9510,237,1,2023-11-16,24
9511,296,1,2023-11-17,32
9512,43,1,2023-11-17,9.5
9513,36,1,2023-11-17,8.5
9514,179,1,2023-11-17,13.5
9515,218,1,2023-11-17,12
9516,243,1,2023-11-17,22
9517,8,1,2023-11-17,8.5
9518,44,1,2023-11-17,10
9519,4,1,2023-11-17,10
9520,44,1,2023-11-20,10
9521,258,1,2023-11-20,9
9522,2,1,2023-11-20,9
9523,82,1,2023-11-20,27
9524,267,1,2023-11-20,6.5
9525,79,1,2023-11-20,24
9526,47,1,2023-11-20,13
9527,10,1,2023-11-20,9.5
9528,49,1,2023-11-20,15
9529,106,1,2023-11-20,23
9530,8,1,2023-11-20,8.5
9531,44,1,2023-11-20,10
9532,177,1,2023-11-20,12.5
9533,36,1,2023-11-21,8.5
9534,121,1,2023-12-01,24
9535,180,1,2023-12-01,14
9536,267,1,2023-12-01,6.5
9537,18,1,2023-12-01,10
9538,219,1,2023-12-01,12.5
9539,108,1,2023-12-04,25
9540,226,1,2023-12-04,18
9541,289,1,2023-12-04,32
9542,40,1,2023-12-04,11
9543,39,1,2023-12-04,10
9544,149,1,2023-12-04,18
9545,152,1,2023-12-04,22
9546,11,1,2023-12-04,10
9547,41,1,2023-12-04,11
9548,57,1,2023-12-04,9.5
9549,225,1,2023-12-05,17
9550,183,1,2023-12-05,12
9551,71,1,2023-12-05,23
9552,230,1,2023-12-05,24
9553,250,1,2023-12-05,8.5
9554,38,1,2023-12-05,9.5
9555,11,1,2023-12-05,10
9556,72,1,2023-12-05,24
9557,25,1,2023-12-05,10
9558,277,1,2023-12-05,8
9559,82,1,2023-12-06,27
9560,138,1,2023-12-06,22
9561,104,1,2023-12-06,28
9562,227,1,2023-12-06,19
9563,37,1,2023-12-06,9
9564,228,1,2023-12-06,20
9565,246,1,2023-12-06,6.5
9566,12,1,2023-12-06,11
9567,90,1,2023-12-06,28
9568,54,1,2023-12-06,13
9569,228,1,2023-12-06,20
9570,78,1,2023-12-07,23
9571,58,1,2023-12-07,10
9572,243,1,2023-12-07,22
9573,30,1,2023-12-07,9
9574,235,1,2023-12-07,20
9575,248,1,2023-12-07,7.5
9576,11,1,2023-12-07,10
9577,240,1,2023-12-07,18
9578,248,1,2023-12-07,7.5
9579,178,1,2023-12-07,13
9580,12,1,2023-12-07,11
9581,78,1,2023-12-08,23
9582,239,1,2023-12-08,17
9583,12,1,2023-12-08,11
9584,120,1,2023-12-08,23
9585,202,1,2023-12-08,14.5
9586,244,1,2023-12-08,24
9587,227,1,2023-12-08,19
9588,115,1,2023-12-08,25
9589,229,1,2023-12-08,22
9590,102,1,2023-12-08,26
9591,39,1,2023-12-08,10
9592,277,1,2023-12-11,8
9593,295,1,2023-12-11,28
9594,22,1,2023-12-11,8.5
9595,152,1,2023-12-11,22
9596,41,1,2023-12-11,11
9597,229,1,2023-12-11,22
9598,185,1,2023-12-11,13
9599,248,1,2023-12-11,7.5
9600,27,1,2023-12-11,11
9601,43,1,2023-12-11,9.5
9602,222,1,2023-12-11,14
9603,41,1,2023-12-12,11
9604,174,1,2023-12-12,14.5
9605,237,1,2023-12-12,24
9606,47,1,2023-12-12,13
9607,8,1,2023-12-12,8.5
9608,225,1,2023-12-12,17
9609,47,1,2023-12-12,13
9610,133,1,2023-12-12,25
9611,113,1,2023-12-12,23
9612,274,1,2023-12-12,6.5
9613,16,1,2023-12-12,9
9614,180,1,2023-12-12,14
9615,226,1,2023-12-13,18
9616,150,1,2023-12-13,19
9617,1,1,2023-12-13,8.5
9618,243,1,2023-12-13,22
9619,51,1,2023-12-13,10
9620,236,1,2023-12-13,22
9621,78,1,2023-12-13,23
9622,47,1,2023-12-13,13
9623,13,1,2023-12-13,11
9624,230,1,2023-12-13,24
9625,40,1,2023-12-13,11
9626,34,1,2023-12-14,11
9627,180,1,2023-12-14,14
9628,161,1,2023-12-14,25
9629,74,1,2023-12-14,26
9630,40,1,2023-12-14,11
9631,66,1,2023-12-14,11
9632,250,1,2023-12-14,8.5
9633,234,1,2023-12-14,19
9634,130,1,2023-12-14,20
9635,248,1,2023-12-14,7.5
9636,23,1,2023-12-14,9
9637,43,1,2023-12-15,9.5
9638,2,1,2023-12-15,9
9639,176,1,2023-12-15,12
9640,152,1,2023-12-15,22
9641,190,1,2023-12-15,12
9642,82,1,2023-12-15,27
9643,229,1,2023-12-15,22
9644,36,1,2023-12-15,8.5
9645,246,1,2023-12-15,6.5
9646,43,1,2023-12-15,9.5
9647,242,1,2023-12-15,20
9648,14,1,2023-12-18,12
9649,138,1,2023-12-18,22
9650,197,1,2023-12-18,12
9651,138,1,2023-12-18,22
9652,47,1,2023-12-18,13
9653,44,1,2023-12-18,10
9654,141,1,2023-12-18,17
9655,8,1,2023-12-18,8.5
9656,298,1,2023-12-18,38
9657,289,1,2023-12-18,32
9658,150,1,2023-12-18,19
9659,10,1,2023-12-19,9.5
9660,9,1,2023-12-19,9
9661,47,1,2023-12-19,13
9662,39,1,2023-12-19,10
9663,117,1,2023-12-19,27
9664,293,1,2023-12-19,45
9665,291,1,2023-12-19,38
9666,152,1,2023-12-19,22
9667,250,1,2023-12-19,8.5
9668,40,1,2023-12-19,11
9669,132,1,2023-12-19,24
9670,201,1,2023-12-20,14
9671,127,1,2023-12-20,17
9672,194,1,2023-12-20,14
9673,289,1,2023-12-20,32
9674,228,1,2023-12-20,20
9675,250,1,2023-12-20,8.5
9676,26,1,2023-12-20,11
9677,240,1,2023-12-20,18
9678,40,1,2023-12-20,11
9679,249,1,2023-12-20,8
9680,44,1,2023-12-20,10
9681,259,1,2023-12-21,10
9682,13,1,2023-12-21,11
9683,274,1,2023-12-21,6.5
9684,183,1,2023-12-21,12
9685,3,1,2023-12-21,9.5
9686,8,1,2023-12-21,8.5
9687,48,1,2023-12-21,13
9688,250,1,2023-12-21,8.5
9689,292,1,2024-01-02,42
9690,299,1,2024-01-02,42
9691,180,1,2024-01-02,14
