id,fecha,codigo_prenda,talla,cantidad_prenda,codigo_material,cantidad_material,unidad
7499,2024-02-09,EXT-SVP-018,34,18,RIB-001-AZU,14.4,metros cuadrados
7500,2024-02-09,EXT-SVP-018,34,18,CIE-004-CAZ,36.0,metros cuadrados
7501,2024-02-10,INT-SALESIANAS-028,32,12,JER-001-BLA,7.2,metros cuadrados
7502,2024-02-10,INT-SALESIANAS-028,32,12,RIB-004-ROJ,7.2,metros cuadrados
7503,2024-02-10,INT-SALESIANAS-028,32,12,LIC-001-ROJ,3.6,metros cuadrados
7504,2024-02-10,INT-SALESIANAS-028,32,12,ELA-001-ELA,6.0,metros cuadrados
7505,2024-02-10,INT-SALESIANAS-028,32,12,HIL-002-BLA,12.0,unidades
7506,2024-02-10,INT-SALESIANAS-028,32,12,HIL-006-ROJ,12.0,unidades
7507,2024-02-12,BLU-SFN-005,28,6,FAS-002-RAY,6.0,metros cuadrados
7508,2024-02-12,BLU-SFN-005,28,6,HIL-005-PLO,6.0,unidades
7509,2024-02-12,BLU-SFN-005,28,6,BOT-005-PLO,42.0,unidades
7510,2024-02-12,BLU-SFN-005,28,6,PEL-001-PEL,9.0,metros cuadrados
7511,2024-02-12,BLU-SFN-005,28,6,CLA-001-CLA,3.0,metros cuadrados
7512,2024-02-13,POL-STAR-039,32,18,PIQ-001-BLA,12.6,metros cuadrados
7513,2024-02-13,POL-STAR-039,32,18,CUE-001-TEJ,18.0,unidades
7514,2024-02-13,POL-STAR-039,32,18,PUN-001-TEJ,36.0,unidades
7515,2024-02-13,POL-STAR-039,32,18,BOT-007-TRA,54.0,unidades
7516,2024-02-13,POL-STAR-039,32,18,PEL-001-PEL,7.2,metros cuadrados
7517,2024-02-13,INT-MALDONADO-027,40,6,JER-001-BLA,3.0,metros cuadrados
7518,2024-02-13,INT-MALDONADO-027,40,6,RIB-004-ROJ,1.2,metros cuadrados
7519,2024-02-13,INT-MALDONADO-027,40,6,HIL-002-BLA,12.0,unidades
7520,2024-02-13,INT-MALDONADO-027,40,6,VIO-003-BNE,3.0,metros cuadrados
7521,2024-02-13,INT-MALDONADO-027,40,6,HIL-004-NEG,12.0,unidades
7522,2024-02-13,EXT-SMJ-016,34,12,CAP-002-AZM,25.2,metros cuadrados
7523,2024-02-13,EXT-SMJ-016,34,12,ELA-001-ELA,7.2,metros cuadrados
7524,2024-02-13,EXT-SMJ-016,34,12,HIL-001-AZU,60.0,unidades
7525,2024-02-13,EXT-SMJ-016,34,12,COR-001-AZU,6.0,metros cuadrados
7526,2024-02-13,EXT-SMJ-016,34,12,RIB-001-AZU,10.8,metros cuadrados
7527,2024-02-13,EXT-SMJ-016,34,12,CIE-004-CAZ,6.0,metros cuadrados
7528,2024-02-13,INT-STAR-031,30,18,JER-001-BLA,7.2,metros cuadrados
7529,2024-02-13,INT-STAR-031,30,18,RIB-002-BLA,3.6,metros cuadrados
7530,2024-02-13,INT-STAR-031,30,18,HIL-002-BLA,18.0,unidades
7531,2024-02-13,INT-STAR-031,30,18,VIO-001-AZU,9.0,metros cuadrados
7532,2024-02-13,INT-STAR-031,30,18,HIL-001-AZU,18.0,unidades
7533,2024-02-13,INT-STAR-031,30,18,RIB-001-AZU,27.0,metros cuadrados
7534,2024-02-13,INT-MJM-026,28,12,JER-001-BLA,3.6,metros cuadrados
7535,2024-02-13,INT-MJM-026,28,12,RIB-002-BLA,2.4,metros cuadrados
7536,2024-02-13,INT-MJM-026,28,12,HIL-002-BLA,12.0,unidades
7537,2024-02-13,INT-MJM-026,28,12,QUI-001-BLA,0.72,metros cuadrados
7538,2024-02-13,INT-MJM-026,28,12,VIO-001-AZU,6.0,metros cuadrados
7539,2024-02-13,INT-MJM-026,28,12,HIL-001-AZU,12.0,unidades
7540,2024-02-13,INT-MJM-026,28,12,RIB-001-AZU,18.0,metros cuadrados
7541,2024-02-13,CAM-BLANCA-007,38,12,FAS-001-BLA,18.0,metros cuadrados
7542,2024-02-13,CAM-BLANCA-007,38,12,BOT-002-BLA,12.0,unidades
7543,2024-02-13,CAM-BLANCA-007,38,12,HIL-002-BLA,96.0,unidades
7544,2024-02-13,CAM-BLANCA-007,38,12,PEL-001-PEL,18.0,metros cuadrados
7545,2024-02-13,CAM-BLANCA-007,38,12,CLA-001-CLA,6.0,metros cuadrados
7546,2024-02-14,FAL-SALESIANAS-023,28,12,CAS-001-PLO,12.0,metros cuadrados
7547,2024-02-14,FAL-SALESIANAS-023,28,12,BOT-005-PLO,12.0,unidades
7548,2024-02-14,FAL-SALESIANAS-023,28,12,CIE-009-PLO,12.0,unidades
7549,2024-02-14,FAL-SALESIANAS-023,28,12,PEL-001-PEL,7.2,metros cuadrados
7550,2024-02-14,FAL-SALESIANAS-023,28,12,PRE-003-PLO,10.8,metros cuadrados
7551,2024-02-14,FAL-SALESIANAS-023,28,12,HIL-005-PLO,12.0,unidades
7552,2024-02-14,EXT-MJM-012,32,6,CAP-002-AZM,12.6,metros cuadrados
7553,2024-02-14,EXT-MJM-012,32,6,HIL-001-AZU,30.0,unidades
7554,2024-02-14,EXT-MJM-012,32,6,ELA-001-ELA,3.0,metros cuadrados
7555,2024-02-14,EXT-MJM-012,32,6,COR-001-AZU,5.4,metros cuadrados
7556,2024-02-14,EXT-MJM-012,32,6,RIB-001-AZU,3.0,metros cuadrados
7557,2024-02-14,FAL-PLOMA-022,38,24,CAS-001-PLO,30.0,metros cuadrados
7558,2024-02-14,FAL-PLOMA-022,38,24,BOT-005-PLO,24.0,unidades
7559,2024-02-14,FAL-PLOMA-022,38,24,CIE-009-PLO,24.0,unidades
7560,2024-02-14,FAL-PLOMA-022,38,24,PEL-001-PEL,21.6,metros cuadrados
7561,2024-02-14,FAL-PLOMA-022,38,24,PRE-003-PLO,21.6,metros cuadrados
7562,2024-02-14,FAL-PLOMA-022,38,24,HIL-005-PLO,24.0,unidades
7563,2024-02-15,BLU-PUNTA-002,28,12,GRA-001-BLA,12.0,metros cuadrados
7564,2024-02-15,BLU-PUNTA-002,28,12,HIL-002-BLA,12.0,unidades
7565,2024-02-15,BLU-PUNTA-002,28,12,BOT-002-BLA,72.0,unidades
7566,2024-02-15,BLU-PUNTA-002,28,12,PEL-001-PEL,18.0,metros cuadrados
7567,2024-02-15,BLU-PUNTA-002,28,12,CLA-001-CLA,6.0,metros cuadrados
7568,2024-02-15,EXT-STAR-017,38,6,ADI-002-AZE,15.0,metros cuadrados
7569,2024-02-15,EXT-STAR-017,38,6,ELA-001-ELA,3.6,metros cuadrados
7570,2024-02-15,EXT-STAR-017,38,6,HIL-001-AZU,30.0,unidades
7571,2024-02-15,EXT-STAR-017,38,6,COR-001-AZU,3.0,metros cuadrados
7572,2024-02-15,EXT-STAR-017,38,6,RIB-001-AZU,5.4,metros cuadrados
7573,2024-02-15,EXT-STAR-017,38,6,CIE-004-CAZ,3.0,metros cuadrados
7574,2024-02-15,BLU-SFN-005,28,18,FAS-002-RAY,18.0,metros cuadrados
7575,2024-02-15,BLU-SFN-005,28,18,HIL-005-PLO,18.0,unidades
7576,2024-02-15,BLU-SFN-005,28,18,BOT-005-PLO,126.0,unidades
7577,2024-02-15,BLU-SFN-005,28,18,PEL-001-PEL,27.0,metros cuadrados
7578,2024-02-15,BLU-SFN-005,28,18,CLA-001-CLA,9.0,metros cuadrados
7579,2024-02-16,VES-FATIMAS-041,34,12,ESC-001-CAF,21.6,metros cuadrados
7580,2024-02-16,VES-FATIMAS-041,34,12,PRE-002-CAQ,3.84,metros cuadrados
7581,2024-02-16,VES-FATIMAS-041,34,12,CIE-001-ABA,4.8,metros cuadrados
7582,2024-02-16,VES-FATIMAS-041,34,12,HIL-003-CAQ,36.0,unidades
7583,2024-02-17,BLU-PLOMA-003,36,12,CAS-003-PLO,16.8,metros cuadrados
7584,2024-02-17,BLU-PLOMA-003,36,12,HIL-005-PLO,12.0,unidades
7585,2024-02-17,BLU-PLOMA-003,36,12,BOT-005-PLO,144.0,unidades
7586,2024-02-17,BLU-PLOMA-003,36,12,PEL-001-PEL,18.0,metros cuadrados
7587,2024-02-17,BLU-PLOMA-003,36,12,CLA-001-CLA,6.0,metros cuadrados
7588,2024-02-19,FAL-SALESIANAS-023,30,18,CAS-001-PLO,18.0,metros cuadrados
7589,2024-02-19,FAL-SALESIANAS-023,30,18,BOT-005-PLO,18.0,unidades
7590,2024-02-19,FAL-SALESIANAS-023,30,18,CIE-009-PLO,18.0,unidades
7591,2024-02-19,FAL-SALESIANAS-023,30,18,PEL-001-PEL,12.6,metros cuadrados
7592,2024-02-19,FAL-SALESIANAS-023,30,18,PRE-003-PLO,16.2,metros cuadrados
7593,2024-02-19,FAL-SALESIANAS-023,30,18,HIL-005-PLO,18.0,unidades
7594,2024-02-19,FAL-ISABELGODIN-021,40,12,ESC-002-CUA,15.6,metros cuadrados
7595,2024-02-19,FAL-ISABELGODIN-021,40,12,BOT-001-AZU,12.0,unidades
7596,2024-02-19,FAL-ISABELGODIN-021,40,12,CIE-007-DAM,12.0,unidades
7597,2024-02-19,FAL-ISABELGODIN-021,40,12,PRE-001-AZM,3.6,metros cuadrados
7598,2024-02-19,FAL-ISABELGODIN-021,40,12,PEL-001-PEL,10.8,metros cuadrados
7599,2024-02-19,FAL-ISABELGODIN-021,40,12,HIL-001-AZU,24.0,unidades
7600,2024-02-19,CAM-BLANCA-007,38,18,FAS-001-BLA,27.0,metros cuadrados
7601,2024-02-19,CAM-BLANCA-007,38,18,BOT-002-BLA,18.0,unidades
7602,2024-02-19,CAM-BLANCA-007,38,18,HIL-002-BLA,144.0,unidades
7603,2024-02-19,CAM-BLANCA-007,38,18,PEL-001-PEL,27.0,metros cuadrados
7604,2024-02-19,CAM-BLANCA-007,38,18,CLA-001-CLA,9.0,metros cuadrados
7605,2024-02-19,BLU-PUNTA-002,40,18,GRA-001-BLA,27.0,metros cuadrados
7606,2024-02-19,BLU-PUNTA-002,40,18,HIL-002-BLA,18.0,unidades
7607,2024-02-19,BLU-PUNTA-002,40,18,BOT-002-BLA,108.0,unidades
7608,2024-02-19,BLU-PUNTA-002,40,18,PEL-001-PEL,27.0,metros cuadrados
7609,2024-02-19,BLU-PUNTA-002,40,18,CLA-001-CLA,9.0,metros cuadrados
7610,2024-02-20,BLU-CAQUI-001,28,12,TET-001-CAQ,12.0,metros cuadrados
7611,2024-02-20,BLU-CAQUI-001,28,12,BOT-003-CAQ,12.0,unidades
7612,2024-02-20,BLU-CAQUI-001,28,12,HIL-003-CAQ,72.0,unidades
7613,2024-02-20,BLU-CAQUI-001,28,12,PEL-001-PEL,18.0,metros cuadrados
7614,2024-02-20,BLU-CAQUI-001,28,12,CLA-001-CLA,6.0,metros cuadrados
7615,2024-02-21,CAM-BLANCA-007,32,6,FAS-001-BLA,6.6,metros cuadrados
7616,2024-02-21,CAM-BLANCA-007,32,6,BOT-002-BLA,6.0,unidades
7617,2024-02-21,CAM-BLANCA-007,32,6,HIL-002-BLA,48.0,unidades
7618,2024-02-21,CAM-BLANCA-007,32,6,PEL-001-PEL,9.0,metros cuadrados
7619,2024-02-21,CAM-BLANCA-007,32,6,CLA-001-CLA,3.0,metros cuadrados
7620,2024-02-21,POL-SFN-038,30,18,PIQ-001-BLA,12.6,metros cuadrados
7621,2024-02-21,POL-SFN-038,30,18,CUE-001-TEJ,18.0,unidades
7622,2024-02-21,POL-SFN-038,30,18,PUN-001-TEJ,36.0,unidades
7623,2024-02-21,POL-SFN-038,30,18,BOT-007-TRA,54.0,unidades
7624,2024-02-21,POL-SFN-038,30,18,PEL-001-PEL,7.2,metros cuadrados
7625,2024-02-22,EXT-SALESIANAS-014,36,24,CAP-002-AZM,48.0,metros cuadrados
7626,2024-02-22,EXT-SALESIANAS-014,36,24,CIE-004-CAZ,14.4,metros cuadrados
7627,2024-02-22,EXT-SALESIANAS-014,36,24,ELA-001-ELA,12.0,metros cuadrados
7628,2024-02-22,EXT-SALESIANAS-014,36,24,COR-001-AZU,21.6,metros cuadrados
7629,2024-02-22,EXT-SALESIANAS-014,36,24,HIL-001-AZU,96.0,unidades
7630,2024-02-22,EXT-STAR-017,38,6,ADI-002-AZE,15.0,metros cuadrados
7631,2024-02-22,EXT-STAR-017,38,6,ELA-001-ELA,3.6,metros cuadrados
7632,2024-02-22,EXT-STAR-017,38,6,HIL-001-AZU,30.0,unidades
7633,2024-02-22,EXT-STAR-017,38,6,COR-001-AZU,3.0,metros cuadrados
7634,2024-02-22,EXT-STAR-017,38,6,RIB-001-AZU,5.4,metros cuadrados
7635,2024-02-22,EXT-STAR-017,38,6,CIE-004-CAZ,3.0,metros cuadrados
7636,2024-02-23,BLU-CAQUI-001,36,6,TET-001-CAQ,8.4,metros cuadrados
7637,2024-02-23,BLU-CAQUI-001,36,6,BOT-003-CAQ,6.0,unidades
7638,2024-02-23,BLU-CAQUI-001,36,6,HIL-003-CAQ,36.0,unidades
7639,2024-02-23,BLU-CAQUI-001,36,6,PEL-001-PEL,9.0,metros cuadrados
7640,2024-02-23,BLU-CAQUI-001,36,6,CLA-001-CLA,3.0,metros cuadrados
7641,2024-02-23,INT-MJM-026,32,12,JER-001-BLA,6.0,metros cuadrados
7642,2024-02-23,INT-MJM-026,32,12,RIB-002-BLA,2.4,metros cuadrados
7643,2024-02-23,INT-MJM-026,32,12,HIL-002-BLA,12.0,unidades
7644,2024-02-23,INT-MJM-026,32,12,QUI-001-BLA,0.72,metros cuadrados
7645,2024-02-23,INT-MJM-026,32,12,VIO-001-AZU,6.0,metros cuadrados
7646,2024-02-23,INT-MJM-026,32,12,HIL-001-AZU,12.0,unidades
7647,2024-02-23,INT-MJM-026,32,12,RIB-001-AZU,18.0,metros cuadrados
7648,2024-02-24,POL-SVP-040,36,24,PIQ-001-BLA,19.2,metros cuadrados
7649,2024-02-24,POL-SVP-040,36,24,CUE-001-TEJ,24.0,unidades
7650,2024-02-24,POL-SVP-040,36,24,PUN-001-TEJ,48.0,unidades
7651,2024-02-24,POL-SVP-040,36,24,BOT-007-TRA,72.0,unidades
7652,2024-02-24,POL-SVP-040,36,24,PEL-001-PEL,9.6,metros cuadrados
7653,2024-02-26,EXT-MJM-012,38,24,CAP-002-AZM,60.0,metros cuadrados
7654,2024-02-26,EXT-MJM-012,38,24,HIL-001-AZU,120.0,unidades
7655,2024-02-26,EXT-MJM-012,38,24,ELA-001-ELA,12.0,metros cuadrados
7656,2024-02-26,EXT-MJM-012,38,24,COR-001-AZU,21.6,metros cuadrados
7657,2024-02-26,EXT-MJM-012,38,24,RIB-001-AZU,12.0,metros cuadrados
7658,2024-02-26,FAL-AZUL-019,38,6,CAS-002-AZM,7.5,metros cuadrados
7659,2024-02-26,FAL-AZUL-019,38,6,BOT-001-AZU,6.0,unidades
7660,2024-02-26,FAL-AZUL-019,38,6,CIE-002-AZU,6.0,unidades
7661,2024-02-26,FAL-AZUL-019,38,6,PEL-001-PEL,5.4,metros cuadrados
7662,2024-02-26,FAL-AZUL-019,38,6,HIL-001-AZU,18.0,unidades
7663,2024-02-26,FAL-AZUL-019,38,6,PRE-001-AZM,5.4,metros cuadrados
7664,2024-02-26,INT-SMJ-030,34,12,JER-001-BLA,6.0,metros cuadrados
7665,2024-02-26,INT-SMJ-030,34,12,RIB-002-BLA,2.4,metros cuadrados
7666,2024-02-26,INT-SMJ-030,34,12,HIL-002-BLA,12.0,unidades
7667,2024-02-26,INT-SMJ-030,34,12,QUI-001-BLA,0.72,metros cuadrados
7668,2024-02-26,INT-SMJ-030,34,12,VIO-001-AZU,6.0,metros cuadrados
7669,2024-02-26,INT-SMJ-030,34,12,HIL-001-AZU,24.0,unidades
7670,2024-02-26,INT-SMJ-030,34,12,RIB-001-AZU,18.0,metros cuadrados
7671,2024-02-26,FAL-AZUL-019,32,18,CAS-002-AZM,18.0,metros cuadrados
7672,2024-02-26,FAL-AZUL-019,32,18,BOT-001-AZU,18.0,unidades
7673,2024-02-26,FAL-AZUL-019,32,18,CIE-002-AZU,18.0,unidades
7674,2024-02-26,FAL-AZUL-019,32,18,PEL-001-PEL,16.2,metros cuadrados
7675,2024-02-26,FAL-AZUL-019,32,18,HIL-001-AZU,36.0,unidades
7676,2024-02-26,FAL-AZUL-019,32,18,PRE-001-AZM,10.8,metros cuadrados
7677,2024-02-26,CAM-PLOMO-009,40,6,CAS-003-PLO,9.0,metros cuadrados
7678,2024-02-26,CAM-PLOMO-009,40,6,BOT-005-PLO,6.0,unidades
7679,2024-02-26,CAM-PLOMO-009,40,6,HIL-005-PLO,48.0,unidades
7680,2024-02-26,CAM-PLOMO-009,40,6,PEL-001-PEL,9.0,metros cuadrados
7681,2024-02-26,CAM-PLOMO-009,40,6,CLA-001-CLA,3.0,metros cuadrados
7682,2024-02-27,FAL-SALESIANAS-023,34,6,CAS-001-PLO,7.2,metros cuadrados
7683,2024-02-27,FAL-SALESIANAS-023,34,6,BOT-005-PLO,6.0,unidades
7684,2024-02-27,FAL-SALESIANAS-023,34,6,CIE-009-PLO,6.0,unidades
7685,2024-02-27,FAL-SALESIANAS-023,34,6,PEL-001-PEL,5.4,metros cuadrados
7686,2024-02-27,FAL-SALESIANAS-023,34,6,PRE-003-PLO,5.4,metros cuadrados
7687,2024-02-27,FAL-SALESIANAS-023,34,6,HIL-005-PLO,12.0,unidades
7688,2024-02-27,EXT-SMJ-016,40,6,CAP-002-AZM,15.0,metros cuadrados
7689,2024-02-27,EXT-SMJ-016,40,6,ELA-001-ELA,3.6,metros cuadrados
7690,2024-02-27,EXT-SMJ-016,40,6,HIL-001-AZU,30.0,unidades
7691,2024-02-27,EXT-SMJ-016,40,6,COR-001-AZU,3.0,metros cuadrados
7692,2024-02-27,EXT-SMJ-016,40,6,RIB-001-AZU,5.4,metros cuadrados
7693,2024-02-27,EXT-SMJ-016,40,6,CIE-004-CAZ,3.0,metros cuadrados
7694,2024-02-28,EXT-STAR-017,28,18,ADI-002-AZE,36.0,metros cuadrados
7695,2024-02-28,EXT-STAR-017,28,18,ELA-001-ELA,10.8,metros cuadrados
7696,2024-02-28,EXT-STAR-017,28,18,HIL-001-AZU,90.0,unidades
7697,2024-02-28,EXT-STAR-017,28,18,COR-001-AZU,9.0,metros cuadrados
7698,2024-02-28,EXT-STAR-017,28,18,RIB-001-AZU,16.2,metros cuadrados
7699,2024-02-28,EXT-STAR-017,28,18,CIE-004-CAZ,9.0,metros cuadrados
7700,2024-02-28,BLU-PUNTA-002,30,6,GRA-001-BLA,6.6,metros cuadrados
7701,2024-02-28,BLU-PUNTA-002,30,6,HIL-002-BLA,6.0,unidades
7702,2024-02-28,BLU-PUNTA-002,30,6,BOT-002-BLA,36.0,unidades
7703,2024-02-28,BLU-PUNTA-002,30,6,PEL-001-PEL,9.0,metros cuadrados
7704,2024-02-28,BLU-PUNTA-002,30,6,CLA-001-CLA,3.0,metros cuadrados
7705,2024-02-28,INT-SMJ-030,38,18,JER-001-BLA,9.0,metros cuadrados
7706,2024-02-28,INT-SMJ-030,38,18,RIB-002-BLA,3.6,metros cuadrados
7707,2024-02-28,INT-SMJ-030,38,18,HIL-002-BLA,36.0,unidades
7708,2024-02-28,INT-SMJ-030,38,18,QUI-001-BLA,1.08,metros cuadrados
7709,2024-02-28,INT-SMJ-030,38,18,VIO-001-AZU,9.0,metros cuadrados
7710,2024-02-28,INT-SMJ-030,38,18,HIL-001-AZU,36.0,unidades
7711,2024-02-28,INT-SMJ-030,38,18,RIB-001-AZU,27.0,metros cuadrados
7712,2024-03-01,VES-FATIMAS-041,40,24,ESC-001-CAF,48.0,metros cuadrados
7713,2024-03-01,VES-FATIMAS-041,40,24,PRE-002-CAQ,7.68,metros cuadrados
7714,2024-03-01,VES-FATIMAS-041,40,24,CIE-001-ABA,9.6,metros cuadrados
7715,2024-03-01,VES-FATIMAS-041,40,24,HIL-003-CAQ,72.0,unidades
7716,2024-03-02,BLU-PUNTA-002,30,24,GRA-001-BLA,26.4,metros cuadrados
7717,2024-03-02,BLU-PUNTA-002,30,24,HIL-002-BLA,24.0,unidades
7718,2024-03-02,BLU-PUNTA-002,30,24,BOT-002-BLA,144.0,unidades
7719,2024-03-02,BLU-PUNTA-002,30,24,PEL-001-PEL,36.0,metros cuadrados
7720,2024-03-02,BLU-PUNTA-002,30,24,CLA-001-CLA,12.0,metros cuadrados
7721,2024-03-02,FAL-SVP-024,34,12,ESC-003-CAZ,14.4,metros cuadrados
7722,2024-03-02,FAL-SVP-024,34,12,BOT-001-AZU,12.0,unidades
7723,2024-03-02,FAL-SVP-024,34,12,HIL-001-AZU,24.0,unidades
7724,2024-03-02,FAL-SVP-024,34,12,CIE-007-DAM,12.0,unidades
7725,2024-03-02,FAL-SVP-024,34,12,PRE-001-AZM,10.8,metros cuadrados
7726,2024-03-02,FAL-SVP-024,34,12,PEL-001-PEL,10.8,metros cuadrados
7727,2024-03-02,POL-SFN-038,28,6,PIQ-001-BLA,3.6,metros cuadrados
7728,2024-03-02,POL-SFN-038,28,6,CUE-001-TEJ,6.0,unidades
7729,2024-03-02,POL-SFN-038,28,6,PUN-001-TEJ,12.0,unidades
7730,2024-03-02,POL-SFN-038,28,6,BOT-007-TRA,18.0,unidades
7731,2024-03-02,POL-SFN-038,28,6,PEL-001-PEL,2.4,metros cuadrados
7732,2024-03-02,BLU-SFN-005,38,12,FAS-002-RAY,18.0,metros cuadrados
7733,2024-03-02,BLU-SFN-005,38,12,HIL-005-PLO,12.0,unidades
7734,2024-03-02,BLU-SFN-005,38,12,BOT-005-PLO,84.0,unidades
7735,2024-03-02,BLU-SFN-005,38,12,PEL-001-PEL,18.0,metros cuadrados
7736,2024-03-02,BLU-SFN-005,38,12,CLA-001-CLA,6.0,metros cuadrados
7737,2024-03-02,EXT-CISNEROS-011,38,6,CAP-003-PLO,13.2,metros cuadrados
7738,2024-03-02,EXT-CISNEROS-011,38,6,ELA-001-ELA,3.0,metros cuadrados
7739,2024-03-02,EXT-CISNEROS-011,38,6,COR-003-PLO,5.4,metros cuadrados
7740,2024-03-02,EXT-CISNEROS-011,38,6,CIE-006-CVE,9.0,metros cuadrados
7741,2024-03-02,EXT-CISNEROS-011,38,6,RIB-005-VER,3.0,metros cuadrados
7742,2024-03-02,EXT-CISNEROS-011,38,6,HIL-005-PLO,18.0,unidades
7743,2024-03-04,EXT-SMJ-016,40,6,CAP-002-AZM,15.0,metros cuadrados
7744,2024-03-04,EXT-SMJ-016,40,6,ELA-001-ELA,3.6,metros cuadrados
7745,2024-03-04,EXT-SMJ-016,40,6,HIL-001-AZU,30.0,unidades
7746,2024-03-04,EXT-SMJ-016,40,6,COR-001-AZU,3.0,metros cuadrados
7747,2024-03-04,EXT-SMJ-016,40,6,RIB-001-AZU,5.4,metros cuadrados
7748,2024-03-04,EXT-SMJ-016,40,6,CIE-004-CAZ,3.0,metros cuadrados
7749,2024-03-04,FAL-ISABELGODIN-021,36,18,ESC-002-CUA,21.6,metros cuadrados
7750,2024-03-04,FAL-ISABELGODIN-021,36,18,BOT-001-AZU,18.0,unidades
7751,2024-03-04,FAL-ISABELGODIN-021,36,18,CIE-007-DAM,18.0,unidades
7752,2024-03-04,FAL-ISABELGODIN-021,36,18,PRE-001-AZM,5.4,metros cuadrados
7753,2024-03-04,FAL-ISABELGODIN-021,36,18,PEL-001-PEL,16.2,metros cuadrados
7754,2024-03-04,FAL-ISABELGODIN-021,36,18,HIL-001-AZU,36.0,unidades
7755,2024-03-04,FAL-ISABELGODIN-021,36,18,ESC-002-CUA,21.6,metros cuadrados
7756,2024-03-04,FAL-ISABELGODIN-021,36,18,BOT-001-AZU,18.0,unidades
7757,2024-03-04,FAL-ISABELGODIN-021,36,18,CIE-007-DAM,18.0,unidades
7758,2024-03-04,FAL-ISABELGODIN-021,36,18,PRE-001-AZM,5.4,metros cuadrados
7759,2024-03-04,FAL-ISABELGODIN-021,36,18,PEL-001-PEL,16.2,metros cuadrados
7760,2024-03-04,FAL-ISABELGODIN-021,36,18,HIL-001-AZU,36.0,unidades
7761,2024-03-04,EXT-STAR-017,32,12,ADI-002-AZE,25.2,metros cuadrados
7762,2024-03-04,EXT-STAR-017,32,12,ELA-001-ELA,7.2,metros cuadrados
7763,2024-03-04,EXT-STAR-017,32,12,HIL-001-AZU,60.0,unidades
7764,2024-03-04,EXT-STAR-017,32,12,COR-001-AZU,6.0,metros cuadrados
7765,2024-03-04,EXT-STAR-017,32,12,RIB-001-AZU,10.8,metros cuadrados
7766,2024-03-04,EXT-STAR-017,32,12,CIE-004-CAZ,6.0,metros cuadrados
7767,2024-03-05,EXT-SFN-015,34,18,ADI-003-AZM,18.0,metros cuadrados
7768,2024-03-05,EXT-SFN-015,34,18,ADI-004-BLA,18.0,metros cuadrados
7769,2024-03-05,EXT-SFN-015,34,18,ADI-001-AMA,18.0,metros cuadrados
7770,2024-03-05,EXT-SFN-015,34,18,CIE-004-CAZ,14.4,metros cuadrados
7771,2024-03-05,EXT-SFN-015,34,18,CIE-002-AZU,10.8,unidades
7772,2024-03-05,EXT-SFN-015,34,18,HIL-001-AZU,36.0,unidades
7773,2024-03-05,EXT-SFN-015,34,18,HIL-002-BLA,18.0,unidades
7774,2024-03-06,POL-BLANCA-036,32,24,PIQ-001-BLA,16.8,metros cuadrados
7775,2024-03-06,POL-BLANCA-036,32,24,CUE-001-TEJ,24.0,unidades
7776,2024-03-06,POL-BLANCA-036,32,24,PUN-001-TEJ,48.0,unidades
7777,2024-03-06,POL-BLANCA-036,32,24,BOT-007-TRA,72.0,unidades
7778,2024-03-06,POL-BLANCA-036,32,24,PEL-001-PEL,9.6,metros cuadrados
7779,2024-03-06,PNT-CAQUI-034,38,6,TET-001-CAQ,8.4,metros cuadrados
7780,2024-03-06,PNT-CAQUI-034,38,6,CIE-007-DAM,6.0,unidades
7781,2024-03-06,PNT-CAQUI-034,38,6,PEL-001-PEL,4.8,metros cuadrados
7782,2024-03-06,PNT-CAQUI-034,38,6,BOT-003-CAQ,12.0,unidades
7783,2024-03-06,PNT-CAQUI-034,38,6,GAN-001-PAN,6.0,unidades
7784,2024-03-06,PNT-CAQUI-034,38,6,HIL-003-CAQ,12.0,unidades
7785,2024-03-06,PNT-CAQUI-034,38,6,PRE-002-CAQ,9.0,metros cuadrados
7786,2024-03-06,VES-MJM-042,30,18,CAS-002-AZM,25.2,metros cuadrados
7787,2024-03-06,VES-MJM-042,30,18,CIE-004-CAZ,5.4,metros cuadrados
7788,2024-03-06,VES-MJM-042,30,18,PRE-002-CAQ,5.76,metros cuadrados
7789,2024-03-06,VES-MJM-042,30,18,HEB-001-DOR,18.0,unidades
7790,2024-03-06,VES-MJM-042,30,18,RES-001-CIN,18.0,unidades
7791,2024-03-06,VES-MJM-042,30,18,OJA-001-DOR,54.0,unidades
7792,2024-03-06,VES-MJM-042,30,18,HIL-001-AZU,54.0,unidades
7793,2024-03-07,CAM-PLOMO-009,34,6,CAS-003-PLO,8.4,metros cuadrados
7794,2024-03-07,CAM-PLOMO-009,34,6,BOT-005-PLO,6.0,unidades
7795,2024-03-07,CAM-PLOMO-009,34,6,HIL-005-PLO,48.0,unidades
7796,2024-03-07,CAM-PLOMO-009,34,6,PEL-001-PEL,9.0,metros cuadrados
7797,2024-03-07,CAM-PLOMO-009,34,6,CLA-001-CLA,3.0,metros cuadrados
7798,2024-03-07,POL-STAR-039,36,6,PIQ-001-BLA,4.8,metros cuadrados
7799,2024-03-07,POL-STAR-039,36,6,CUE-001-TEJ,6.0,unidades
7800,2024-03-07,POL-STAR-039,36,6,PUN-001-TEJ,12.0,unidades
7801,2024-03-07,POL-STAR-039,36,6,BOT-007-TRA,18.0,unidades
7802,2024-03-07,POL-STAR-039,36,6,PEL-001-PEL,2.4,metros cuadrados
